business_type,years_in_operation,annual_revenue,credit_score,existing_loans,repayment_history,monthly_cashflow,loan_amount_requested,collateral_value,debt_to_income_ratio,default_flag,loan_to_revenue_ratio,cashflow_to_loan_ratio
1,-1.2190548594669521,-0.6595256095535159,-1.5104794681388223,0.709755035944702,2,-0.17779232830209857,-0.36841546549531534,-0.24668231553482825,-0.9529913656785263,1,0.5601823113005776,-0.017446782890228427
0,-0.497065563774439,0.04712758628969254,-0.9741017435748447,-0.7096130991311944,0,0.16728891307538143,-0.5833006127814434,-0.5474753388589461,1.0788883125369775,1,-1.2283849040144563,1.1156049244840658
1,1.0672445768926728,-0.5863450413087145,0.47354136250642836,-0.7096130991311944,1,-0.6295688283524399,-0.6934308875563192,-0.754514756515762,-0.4664431202287443,1,-0.7685885744307834,-0.09734252958273441
1,1.548570774021015,-0.11224714404712373,-0.43195651659620055,0.709755035944702,1,-0.07653350049413278,-0.43416531726083674,-0.708077604351748,0.3598336383107335,1,-0.7601728611840911,0.2544646113381318
0,0.9469130276105874,0.6283731900763269,-0.9048917145988475,-0.7096130991311944,1,-0.0485909934554392,0.4077239384739833,0.8044547742796477,0.04111375359487466,1,-0.12217019348050527,-0.6168828095183027
0,-0.25640246521026794,-0.9084091298409861,0.7561489808250832,-0.7096130991311944,0,-0.6555068306862312,-0.4138367441887467,-0.25606741627727075,-0.8115671796721966,1,1.570007522735404,-0.6166467032739272
1,0.10459218263598866,-0.6756663261435245,0.5139138794090934,7.096840675378701e-05,2,-0.44912825767980924,-0.6995558515579866,-0.8695231287671567,0.9885070505692612,1,-0.6124645058847727,0.32726678458434333
2,1.0672445768926728,-0.10990805546797075,-1.4181994295041596,7.096840675378701e-05,0,-0.7296597722557564,-0.4341559834727249,0.012318665522643404,-0.6914115009135808,1,-0.7629544143254058,-0.7033667661051644
0,-0.25640246521026794,3.7764392115630145,-1.5912245019441522,-1.4192971666691427,0,5.407798061331676,0.999236070928534,1.234869618892736,0.9869049044292912,1,-1.1536819144437016,1.9239031685600732
2,1.0672445768926728,-0.7622826735272813,0.5485188938970919,-1.4192971666691427,0,-0.6560891570417489,-0.694265451903836,-0.7745764404075265,-0.3092940154981929,0,-0.37873042796074385,-0.1543974924778043
2,0.8265814783285018,2.7462736238286216,-1.0433117725508418,-0.7096130991311944,2,0.820111572350216,0.6357203023672757,1.2421043398562552,-1.6112624129597055,1,-1.1077087878740408,-0.1918398312516216
2,1.307907675456844,2.6561023500073815,1.6501118550983793,7.096840675378701e-05,0,1.2823364651266056,0.38996898261976515,1.0025208081130255,0.9186658289489588,1,-1.2614433963819442,0.3258818587775956
0,-1.5800495073132088,-0.3276357501667718,-0.6626566131828576,-1.4192971666691427,1,0.1960685379470874,0.21151149876073225,0.3043927014006937,1.3710518896380708,1,1.2373444484981257,-0.30876116518847174
2,0.10459218263598866,-0.4615713187456038,-0.6222840962801927,-1.4192971666691427,0,-0.5124008205911788,-0.8929449556317474,-0.6735196924820968,-1.3034818082698683,1,-1.5570610799734754,1.239753046807547
0,-1.0987233101848666,-0.6817122415600404,1.0791291160464032,7.096840675378701e-05,1,-0.5035015345161575,-0.3449489532113179,-0.7332422464051263,0.2935368760555001,0,0.7285040445464047,-0.48405664093820516
2,-0.1360709159281824,-0.30684994066064164,0.4850763673357612,-1.4192971666691427,2,0.3270195901758619,-0.646839636606221,-0.3160688669694217,-1.4682787159417883,0,-1.0364186926014554,1.7402074412444921
1,-1.7003810565952944,-0.9696344269280688,0.265911275578437,0.709755035944702,1,-0.7042588788410016,-1.061849729445636,-1.0089081089527767,1.132975800011004,0,-1.6991694694895638,3.1108624229826103
1,0.2249237319180742,-0.31262493976159633,0.9983840822410731,0.709755035944702,1,-0.03211256328578609,0.14584338236115696,0.3390250259804175,1.6753419054279266,1,1.021306339616925,-0.44266341046339575
0,-0.497065563774439,1.5630699445082155,-1.7123420526521471,7.096840675378701e-05,1,0.4276098754040389,1.9223150115509238,1.2109268243682159,-0.016098024123248234,0,0.6988501153183354,-0.8458220413932358
1,0.46558683048224525,-0.6406029269301889,-1.4412694391628251,7.096840675378701e-05,0,-0.3676360656032007,-0.6695051644796846,-0.8541135096748824,-0.6391760266422855,1,-0.578990611664887,0.399005805116417
1,-1.4597179580311233,-0.4249071544083302,1.1771766570957323,-1.4192971666691427,1,-0.47484022787865304,-0.8500810327977202,-0.6013528732074771,1.1873997382860266,0,-1.4643663383753305,1.0246573834366624
2,-0.497065563774439,-1.0567146984181177,-0.5127015504015305,-0.7096130991311944,2,-0.66275419946821,-0.9058963787184676,-0.9195389971691214,0.07237973767938238,0,-0.48741104211004765,0.774883777323531
0,1.6689023233031006,0.057996317783134486,1.3155967150477266,1.4194391034826501,1,-0.5860694175069436,-0.5192070096926498,-0.20649277145012518,-0.17381667215941465,0,-1.1101865402412345,-0.37319550911905364
2,-1.2190548594669521,-0.041615354485262566,-0.09744137654554784,0.709755035944702,1,-0.37937002224651095,0.6749571418989324,0.2684653520736497,-0.9328483059113598,1,1.4982867520009289,-0.9307854727777024
2,0.2249237319180742,-0.20797363784651265,0.4562388552624291,0.709755035944702,1,-0.7846570492056139,-0.12474267219937109,0.16819826655027528,0.3991575675436529,1,0.09927648758849555,-0.9733448906825146
2,1.307907675456844,-0.40927415139370726,0.15056122728510848,7.096840675378701e-05,1,-0.47927718743663983,0.2458994415307664,-0.15535977632917297,0.3658746396509915,0,1.6071158093035982,-0.857004738965524
2,0.8265814783285018,-0.4581807262504749,-0.01092884032555145,-0.7096130991311944,1,-0.7766914512105337,-0.5399646153260643,-0.42191249911129697,-0.8126661657053686,0,-0.5199049421909758,-0.6643223216218451
2,-0.9783917609027811,0.18279181181772083,-0.9337292266721796,7.096840675378701e-05,1,0.7740805444997487,0.246483099375974,0.6874258353967244,-0.9891104687035831,1,0.19247792901078528,0.10974329975495778
2,-0.6173971130565246,-0.2781411407326188,-1.0087067580628433,-1.4192971666691427,1,0.33410316980300236,-0.6510451444417024,-0.5414413937277813,-0.2097056334665269,1,-1.0796427794033139,1.7795714717578839
2,1.548570774021015,0.003468800253748408,0.5312163866530926,-0.7096130991311944,1,0.274257906391413,0.5217352349831617,0.11529171415977262,-0.167673580848795,0,1.067435759656749,-0.4624039763931661
0,1.6689023233031006,-0.08450813147947574,0.5888914107997569,-1.4192971666691427,1,-0.6849490389714551,-0.8043802797525567,-0.827711119592341,-1.2738918429059445,0,-1.5971284770965828,0.12873614039241488
1,-0.497065563774439,0.9466964663419549,1.0387565991437382,0.709755035944702,0,0.3422039649783607,1.2792061639966046,0.2867590474558716,-0.7672918550849352,1,0.6756880752024175,-0.7305081933607146
2,-1.4597179580311233,0.37001995107280283,0.5831239083850904,7.096840675378701e-05,1,1.238447803547744,0.05802235300446031,0.5104723852330867,-1.1642978321535509,0,-0.3798027688474116,0.7555391750100515
2,0.5859183797643308,-0.10326883624949573,1.5578318164637166,7.096840675378701e-05,1,-0.64202949349213,0.038031751610453836,0.18435161890594337,1.378500947210895,0,0.2687099968230964,-0.9059175207527905
2,-0.6173971130565246,1.6030135433745656,0.35819131421309985,1.4194391034826501,1,1.4856183846480566,1.5783727484432835,1.444314352383141,-1.4594248300597172,0,0.31678133889859084,-0.3490143645634039
2,1.4282392247389295,0.10200240469102163,-1.3489894005281624,-0.7096130991311944,1,-0.17892785991861732,0.4568435688231621,-0.030269026593181324,1.300660169383295,1,0.7283998504648082,-0.729018409757244
2,-0.6173971130565246,1.2291007025160126,0.738846473581084,0.709755035944702,1,2.470195666704601,0.05293257282055319,-0.037345037827988634,0.09675822256002306,0,-1.0305456125174821,1.8628388184072078
2,-0.1360709159281824,0.29274555306009514,1.2752241981450616,1.4194391034826501,0,-0.18604641311222447,0.2892067250646699,0.45396374184563615,0.5683253412440175,0,0.10539791098760808,-0.6542532858652229
1,-0.3767340144923535,-1.0932195591556393,0.7619164832397497,1.4194391034826501,2,-1.0955510219123206,-0.8980622423912661,-0.9355037072230576,1.453314995072435,1,-0.2573414340999508,-0.9286485013232405
1,-0.01573936664609687,1.2288906695239457,-1.1240568063561718,7.096840675378701e-05,1,1.5905169439317326,0.2923362699808873,0.043748148407570596,-0.46079464731339576,0,-0.7599706852289192,0.6723348475865967
2,-0.6173971130565246,-0.1510363842400432,-1.2163368449908345,-0.7096130991311944,1,-0.3824705039439771,-0.1297207890257657,-0.4095168094809942,0.6962967251927616,1,-0.018425534911153226,-0.5507575565850742
1,-0.6173971130565246,-0.29508893636667183,-1.695039545408148,7.096840675378701e-05,1,-0.03833751928205917,0.3790717148947521,0.5907509848835267,0.5902005730444985,1,1.566040790048186,-0.5946865772517282
0,1.307907675456844,-0.026706282731861347,-0.8183791783788511,-0.7096130991311944,1,-0.6607365817517599,0.7211704807216655,0.8685716144143724,1.676673157142816,1,1.555171463131739,-1.1061498072029972
2,0.46558683048224525,-0.490548461527165,0.4562388552624291,1.4194391034826501,1,-0.3783337125306064,-0.6428184495103185,-0.690408898836117,-1.5564909105553395,0,-0.7716515081217741,0.28781055710265385
0,-1.7003810565952944,-0.07418673107327484,0.1736312369437742,-1.4192971666691427,1,-0.2592960414185154,0.5557671708867156,-0.358659297456703,-0.15182187469916852,0,1.3305765962570661,-0.8200854722044987
0,1.0672445768926728,-0.6305549283904158,-1.1355918111855046,0.709755035944702,2,-0.48245724429791953,-0.12917253007474383,-0.47384786777544197,1.6808182676890844,1,1.3046981456386315,-0.6556797381070498
2,1.6689023233031006,1.179171150884147,-0.44349152142553344,1.4194391034826501,1,1.9791324108057105,0.16703521047645203,-0.34260684019971227,-0.5895008768855872,1,-0.8731625359592758,1.1843924961780492
1,1.307907675456844,-0.3391014795834118,0.5888914107997569,7.096840675378701e-05,1,0.3168985337202665,-0.14123098286636354,-0.04569968317306767,1.5988445840832173,0,0.3400180910345611,0.19805093738061996
0,-0.6173971130565246,-0.5132322569538043,1.413644256097056,0.709755035944702,0,-0.14978904288559497,0.005117073631074648,-0.41667326114312936,1.0877925766119148,1,1.28101886045817,-0.43483883277816476
2,-1.5800495073132088,-0.7893782089026988,1.2060141691690645,1.4194391034826501,1,-0.4388956295591278,-0.6130550448812907,-0.5566931279177906,-0.5502217811159539,1,0.04847942801892758,0.08249381965182272
0,0.2249237319180742,-0.03783394040830855,-0.668424115597524,-0.7096130991311944,1,0.00973965201969014,-0.24918033146962792,-0.10372566799682108,-1.6146229123796514,1,-0.4558183948851578,0.023694159967693175
0,1.0672445768926728,-0.10810873169729582,-1.2278718498201675,7.096840675378701e-05,0,-0.7029598028297102,0.14755297678870694,0.6819647891061178,-0.7525866034074904,1,0.5200150467467488,-0.9997895376124447
0,-0.9783917609027811,0.07154445518800942,1.6212743430250471,1.4194391034826501,1,0.33794838680578065,-0.5291935680679243,-0.6517201436887337,-1.289984811266949,0,-1.1411007045543546,1.1929044799681097
0,-0.9783917609027811,-0.8321357590094097,0.4620063576770955,-0.7096130991311944,0,-0.9383388483235264,-0.9153575443135306,-0.9093885058161871,-0.24438740167828232,0,-1.178234724285575,-0.2618073213786399
1,0.5859183797643308,-1.0288574338286465,1.373271739194391,-0.7096130991311944,1,-0.9723312333129779,-0.6346405367890118,-0.7601688321840211,1.509148851866404,1,1.151529897938726,-0.9232905709111365
0,1.4282392247389295,0.3130009052331521,0.6523339373610876,-0.7096130991311944,1,0.6574020945860393,-0.6951390856214011,-0.6935584121450723,0.044375663480010694,1,-1.5944386510192285,2.7905035084506857
0,-0.7377286623386101,1.5406059009750008,1.2579216909010624,0.709755035944702,0,1.7626570036104232,2.24653479935489,2.568734318429909,-0.17902357499766805,1,1.050770739392891,-0.4709741438105039
0,0.8265814783285018,-0.8317717199518918,-0.02823134756955073,7.096840675378701e-05,1,-0.8164127824005246,-0.8174863552352974,-0.6601586257049367,-0.9741939165622379,0,-0.7311034588030902,-0.20750439092662432
1,-1.5800495073132088,1.738417584721591,-0.23009393208287565,-0.7096130991311944,1,2.360933877352035,1.3009577486088686,0.3955080509855998,0.4177489886395412,1,-0.062197796739992754,0.16143052940193192
0,-0.1360709159281824,-0.024427773805028877,0.4850763673357612,1.4194391034826501,1,0.6796284146545811,0.04883150865128766,-0.44374096269078056,-0.15203557406912166,0,0.14751656599501786,0.2718611854556252
0,0.2249237319180742,-0.2619913915561122,0.023676174162447106,-0.7096130991311944,2,-0.1572115214099577,0.16316697466460806,0.07532310282342783,0.9368125523314171,1,0.9238129719020315,-0.5578379496085526
1,-1.7003810565952944,-0.5221188658132183,0.09288620313844421,7.096840675378701e-05,0,-0.2398790666265399,0.009845339331024982,-0.4503734081821557,0.056400396468019545,1,1.329364067561509,-0.5220005428772118
1,-0.7377286623386101,-0.962422979746342,-1.2855468739668316,0.709755035944702,1,-0.9212929480821248,-0.5749773503037053,-0.3046937829474305,1.3274825869651001,1,1.05283392361811,-0.8810249409947841
1,0.5859183797643308,0.7548034520185268,0.4562388552624291,-0.7096130991311944,0,1.759622409334087,0.7729001197444277,-0.18189839038636688,0.9721469523832705,1,0.24762486214933638,0.2516505258013138
0,0.7062499290464164,-0.7220795493694165,0.9291740532650761,1.4194391034826501,0,-0.7839461148075704,-0.706307344100464,-0.49823752549281786,-1.2167491469777838,0,-0.5313658249027875,-0.41553964926539205
1,0.46558683048224525,-0.7240562186755515,-1.4066644246748266,7.096840675378701e-05,2,-0.26482239435115557,-0.5504163854022148,-0.8040878279510709,-1.2478480788348452,1,0.08863225208715932,0.23545019263701802
1,-1.3393864087490377,0.7605083973611021,-1.2624768643081659,-0.7096130991311944,1,1.6617785174293893,-0.6037482211626404,-0.343906795141062,-1.630937577325305,0,-1.635599229111546,4.030590344388212
0,1.548570774021015,-1.1032997567723304,-0.7145641349148555,0.709755035944702,2,-0.804992160160724,-0.9877518781938545,-0.8539580139394519,-0.4483622390785662,1,-0.8891518648501598,0.890419172300475
1,-0.8580602116206956,-1.0060545396045466,0.47930886492109476,-1.4192971666691427,1,-0.6530611858677143,-0.8709019973735478,-0.8377631070177589,-1.5270845198836343,0,-0.46836843150369695,0.5659495970768864
0,-0.25640246521026794,-0.2702369933115288,-0.870286700110849,1.4194391034826501,2,-0.28132432966326676,-0.46743089454369796,-0.48861327840042007,-0.17063985705129533,1,-0.6294962640560207,0.018141674872821194
2,-1.3393864087490377,-0.016063995851927092,-0.1089763813748807,-0.7096130991311944,1,0.6584881852946142,-0.6953030212683126,-0.5271246537157824,-0.8863688486987511,0,-1.4094505006016629,2.7943387301211513
1,-0.7377286623386101,0.16547324790654208,0.2601437731637706,-0.7096130991311944,1,0.5680013866118423,-0.7185370084970214,-0.7996103837007142,-0.0049612098597168535,0,-1.563605574840442,2.790125162856308
2,-0.7377286623386101,-0.46385665717589947,0.6292639277024219,-1.4192971666691427,0,-0.5777052715833977,-0.4621267215074011,-0.10498778719908462,-1.171330730155672,0,-0.27890979791584053,-0.4438077790824176
0,0.8265814783285018,4.200919043989349,-1.5566194874561536,7.096840675378701e-05,0,0.5311914997987837,0.5723278597818604,0.48430956344663945,0.16986226254794407,1,-1.4801065078407634,-0.3287772824485853
1,0.34525528120015975,-0.4165408090156619,0.7042414590930854,-1.4192971666691427,1,-0.2955017221362136,-0.5939563781601565,-0.36191581994712296,1.6014849220185114,1,-0.745987023518324,0.30051717604152994
0,-0.3767340144923535,-0.4184330714372199,-0.397351502108202,7.096840675378701e-05,1,0.05625637113667847,-0.36426403796602785,-0.3167949315077966,0.4719472125548717,0,-0.0910087091979411,0.289592513983949
2,-0.6173971130565246,-0.7320894711616182,0.34088880696910057,-0.7096130991311944,1,-0.29714636156086893,-0.8327011093339941,-0.7609340238453076,0.22201351621369234,0,-1.0107554867244628,1.4563626890783303
0,-0.497065563774439,-0.16017672496500104,-0.7953091687201854,-1.4192971666691427,1,0.35300294095993767,-0.7667086455716412,-0.6972829753574808,0.989411459621389,1,-1.4636635266073728,2.7081713347345917
1,-0.9783917609027811,0.30142724523459646,-0.4146540093522013,-0.7096130991311944,1,-0.31929615557745117,0.09467081230774232,-0.10048089236769711,-1.6953876606257476,0,-0.2392588638259754,-0.6508550401990132
1,-0.7377286623386101,1.0675990306056644,-0.4550265262548663,-1.4192971666691427,1,0.6551262864494122,0.6859868664349146,1.0881978417257525,-0.7453172549731983,0,-0.18250668474393145,-0.322636035544364
2,-1.0987233101848666,-0.995625743887178,-1.3086168836254974,-0.7096130991311944,1,-0.7506062705991924,-0.5483955862179335,-0.2489975797836655,1.6719757350445912,1,1.439638475829347,-0.6091144087882816
0,0.46558683048224525,-0.4283252675716563,0.5715889035557576,-0.7096130991311944,1,-0.15754795049165904,-0.7923588380462723,-0.5549732238273708,0.9707907749671147,0,-1.2959313975881963,1.5520214210399494
1,0.10459218263598866,0.12773276569736622,-1.181731830502836,-0.7096130991311944,1,-0.19460270887632944,0.30720739785231826,-0.3308781982148047,-1.4047693458014434,0,0.39573338759870447,-0.669983321765708
2,-0.01573936664609687,0.2713955279867427,1.009919087070406,0.709755035944702,2,0.5855287014920185,-0.15130590501848873,0.16006509999173266,-0.5943575311093945,0,-0.6296766884869277,0.5005443950846072
1,-0.9783917609027811,-0.25177855249558156,-1.181731830502836,-1.4192971666691427,1,-0.08641046622142207,-0.7333233880598338,-0.8008308321402466,-0.20525114881997145,0,-1.3106542284972742,1.3382817223588483
1,0.10459218263598866,0.22439127721437865,-1.0144742604775097,0.709755035944702,0,0.30169417030541473,-0.03587203054035905,-0.6338223576731782,1.4922044861467458,1,-0.374639082135807,0.03427592398858345
0,-1.2190548594669521,-0.7376411556286273,1.1541066474370667,-0.7096130991311944,2,-0.4684579759214587,-0.646778434652745,-0.707094545500595,0.2968039301911019,1,-0.2538284632168126,0.11645685779371116
1,0.10459218263598866,1.677579163579537,-1.452804443992158,1.4194391034826501,1,1.7122714842479991,0.8265290642050844,0.29538968911739477,-1.4495169987940553,1,-0.477365214463674,0.18074859535494275
0,-1.7003810565952944,0.7614635608344467,-1.181731830502836,7.096840675378701e-05,1,-0.20546789123913367,1.2715556961156593,1.9635836015233683,0.03221522304556709,0,0.9191718365068907,-0.9748763621930174
1,0.46558683048224525,-0.9493224882364881,1.0214540918997388,-1.4192971666691427,1,-0.5499419329122252,-0.5382690675923201,-0.30885385669574605,-0.7215598929729966,0,1.1743108008740142,-0.28065944930763476
2,-1.2190548594669521,-0.8512474604481514,-1.5393169802121545,-1.4192971666691427,1,-0.8806785184262261,-0.9327048446100122,-0.947062828203031,-0.552355391301226,0,-1.223376159112133,0.06598555321818587
1,-0.9783917609027811,-0.8400583548503237,-1.0490792749655082,7.096840675378701e-05,1,-0.5108193889179955,-0.9139487799877258,-0.8670580831725784,-1.3224148150466002,0,-1.1567964647349978,1.449861601313272
0,0.46558683048224525,0.3711195488935964,-0.28200145381487346,0.709755035944702,1,-0.36208395986822367,0.12112412303908031,-0.2383313143702861,-0.14043160175675012,1,-0.27716375057732423,-0.7028610157001747
0,0.8265814783285018,-0.9287961687586735,0.01790867174778068,7.096840675378701e-05,2,-0.658616719475036,-0.8516442456963248,-0.7248746424348075,0.5826106040788672,0,-0.6279876732304954,0.4337314095160148
2,-1.2190548594669521,-0.4819962462520051,-1.0260092653068424,1.4194391034826501,1,0.042303352747184685,-0.015350843683441225,0.04243245819866346,0.8916403504921422,1,1.106135293808928,-0.23615166974663554
1,1.6689023233031006,0.13560105485156643,-0.47232903349886557,-0.7096130991311944,0,-0.7672505499843134,1.019088822235421,1.3422382970660973,0.6714844390782307,1,1.7215963263968175,-1.2040279403830785
1,0.2249237319180742,-0.3053820201879199,-1.423966931918826,7.096840675378701e-05,1,0.3705316462384515,-0.6751526397112215,-0.3740630907534913,0.55182836548679,1,-1.1109408022912408,2.0086409716637266
